0.454157,0.170154,1.10208,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.187112,0.297407,1.0178,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.143878,0.265845,1.01554,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.212495,0.0827819,0.966977,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.403803,-0.261703,1.04382,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.204012,0.27112,1.08749,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.482324,0.125998,1.08656,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.237901,0.0377078,0.97021,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.452536,-0.205451,0.96631,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.121431,0.102001,0.983787,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.103652,0.278311,1.02148,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.331787,-0.131561,1.07101,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.0874032,0.220661,0.976134,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.223383,-0.312749,0.995073,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.355115,-0.218386,0.901965,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.328709,-0.179397,1.06053,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.326531,-0.0299914,0.949253,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.17099,0.288371,1.08206,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.170404,0.0325504,1.07111,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.230339,0.0308217,1.0753,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.287866,-0.300002,1.00481,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.251902,-0.112961,1.05808,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.0978807,-0.231045,0.903656,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.285929,0.17278,0.979584,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.178935,-0.194658,0.919964,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.00404383,-0.12224,0.963906,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0570349,0.228146,1.01646,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.340246,-0.258857,1.01476,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0228627,-0.295121,0.924499,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0392586,-0.292936,0.923463,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0708373,-0.0173274,0.973903,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0868391,0.194867,1.00505,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.086557,0.176562,1.002,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.100401,0.183388,1.00251,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.442628,0.261002,1.10611,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.108317,-0.183316,0.915112,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.0130934,0.14378,1.00751,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.119126,-0.232675,0.933881,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.320203,-0.087712,1.07483,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.442453,-0.210231,1.06989,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.25909,0.0744172,1.04406,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.242433,-0.137537,1.05528,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.470998,-0.295281,1.0274,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0191572,-0.0436388,0.973761,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.136485,0.162015,0.965261,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.13371,0.152279,0.959317,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0568337,0.145852,0.99981,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.068441,0.139187,0.996829,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.136026,-0.267543,0.920433,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.00793425,-0.228087,0.942884,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0733975,-0.266954,0.918142,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.132525,0.20641,1.00465,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.359048,0.296558,1.00283,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.301333,-0.156088,1.05749,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.157718,0.0436597,0.978742,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.448705,0.0531838,1.07119,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.247287,-0.170179,0.926298,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.301016,-0.118546,0.934655,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.497018,-0.206571,1.07167,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.166162,-0.124655,0.935074,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0394749,0.0752342,0.988936,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0395249,0.0645946,0.985516,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.513959,0.0518722,1.07873,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.538981,0.175702,1.10625,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.261371,-0.0722961,1.0661,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.468273,-0.210249,1.06719,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
0.500373,0.15808,1.09427,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.289864,-0.0170055,0.957084,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0882198,0.125752,0.991577,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.0326928,0.02723,0.990439,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.348813,-0.138081,0.923967,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.24274,-0.124379,0.936629,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.212193,0.0720933,0.966063,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.212348,0.0677395,0.966345,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.362548,0.260851,0.992226,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.203485,-0.0650124,0.957777,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
-0.10318,-0.075762,0.95969,-0.00155574,-2.9977e-07,-0.000635997,0.999999,37,-0.00967522,-0.0862953,-0.0389067
